"","X.1","X","crime","number","date","location","beat","neighborhood","npu","lat","long"
"9658",114158,114157,"AUTO THEFT",110790449,"03/20/2011","3201 PACES FERRY PL NW",206,"South Tuxedo Park","B",33.84214,-84.38164
"9659",204752,204751,"AUTO THEFT",111901408,"07/09/2011","1210 CAROLINE ST NE",609,"Edgewood","O",33.75938,-84.34863
"9660",266625,266624,"AUTO THEFT",162552076,"09/11/2016","3040 HEADLAND DR SW",411,"Greenbriar","R",33.68948,-84.48818
"9661",27722,27721,"LARCENY-NON VEHICLE",110080468,"01/08/2011","1079 NORTH AVE ",602,"Poncey-Highland","N",33.7709,-84.35218
"9662",172535,172534,"BURGLARY-NONRES",91451518,"05/25/2009","220 NORTHSIDE DR NW @BETHUNE ELEM SCHOOL",102,"Vine City","L",33.76067,-84.40345
"9663",195994,195993,"LARCENY-NON VEHICLE",91751439,"06/24/2009","1250 CAROLINE ST NE",609,"Edgewood","O",33.75859,-84.34788
"9664",84117,84116,"LARCENY-FROM VEHICLE",163440104,"12/09/2016","218 11TH ST NE",503,"Midtown","E",33.7831,-84.38001
"9665",138610,138609,"LARCENY-FROM VEHICLE",120961270,"04/05/2012","1200 ARKWRIGHT PL SE",609,"Edgewood","O",33.74868,-84.3483
"9666",82583,82582,"LARCENY-FROM VEHICLE",163631395,"12/28/2016","358 KING RD NW",202,"Chastain Park","A",33.86177,-84.3992
"9667",218896,218895,"BURGLARY-NONRES",161962427,"07/14/2016","1944 WELLBOURNE DR.",213,"Morningside/Lenox Park","F",33.80766,-84.36053
"9668",168260,168259,"ROBBERY-COMMERCIAL",151323089,"05/12/2015","1469 CAMPBELLTON RD SW",408,"Venetian Hills","S",33.71409,-84.43661
"9669",123657,123656,"AGG ASSAULT",150811874,"03/22/2015","2900 LANDRUM DR SW",409,"Southwest","R",33.70623,-84.48372
"9670",16006,16005,"LARCENY-FROM VEHICLE",152883081,"10/15/2015","3565 PIEDMONT RD NE @PIEDMONT CENTER",208,"North Buckhead","B",33.85394,-84.37812
"9671",130879,130878,"AUTO THEFT",101161785,"04/26/2010","1956 GRANGE DR SE",308,"Thomasville Heights","Z",33.70064,-84.36061
"9672",89500,89499,"LARCENY-NON VEHICLE",90211069,"01/21/2009","595 PIEDMONT AVE NE",603,"Old Fourth Ward","M",33.77067,-84.38023
"9673",87144,87143,"LARCENY-NON VEHICLE",93431149,"12/09/2009","1300  SPRING ST NW",503,"Midtown","E",33.78151,-84.38917
"9674",204340,204339,"LARCENY-NON VEHICLE",111942292,"07/13/2011","2165 NELMS DR SW",310,"Polar Rock","Z",33.69525,-84.40098
"9675",17199,17198,"BURGLARY-RESIDENCE",152741175,"10/01/2015","462 WHITEHALL TER SW",303,"Mechanicsville","V",33.74235,-84.40185
"9676",1238,1237,"LARCENY-NON VEHICLE",102931531,"10/20/2010","JESSE HILL JR DR SE / ARMSTRONG ST SE",510,"Downtown","M",33.75274,-84.38202
"9677",109614,109613,"LARCENY-NON VEHICLE",90401283,"02/09/2009","2685 METROPOLITAN PKWY SW",309,"Perkerson","X",33.68274,-84.40902
"9678",45718,45717,"LARCENY-FROM VEHICLE",163241267,"11/19/2016","165 COURTLAND ST NE @SHERATON ATLANTA",510,"Downtown","M",33.75895,-84.3834
"9679",162136,162135,"BURGLARY-RESIDENCE",131400813,"05/20/2013","523 JOSEPH E LOWERY BLVD NW",103,"English Avenue","L",33.76909,-84.41722
"9680",47290,47289,"BURGLARY-NONRES",120290060,"01/29/2012","1356 CAMPBELLTON RD SW",408,"Venetian Hills","S",33.71495,-84.43248
"9681",76396,76395,"LARCENY-FROM VEHICLE",133401707,"12/06/2013","2724 MARTIN L KING JR DR SW",405,"Harland Terrace","I",33.75406,-84.47715
"9682",268390,268389,"LARCENY-NON VEHICLE",92660718,"09/23/2009","12 BROAD ST SW",511,"Downtown","M",33.7532,-84.39201
"9683",165143,165142,"LARCENY-FROM VEHICLE",141370854,"05/17/2014","3398 PIEDMONT RD NE",208,"Buckhead Forest","B",33.84712,-84.37385
"9684",23246,23245,"LARCENY-FROM VEHICLE",100291781,"01/29/2010","405 CAPITOL AVE SE",304,"Summerhill","V",33.74188,-84.38779
"9685",247612,247611,"LARCENY-FROM VEHICLE",92150985,"08/03/2009","800 CHEROKEE AVE SE @ATLANTA ZOO",605,"Grant Park","W",33.7338,-84.37184
"9686",201805,201804,"LARCENY-FROM VEHICLE",101860809,"07/05/2010","15 PEACHTREE ST SW",511,"Downtown","M",33.75369,-84.39043
"9687",99644,99643,"AGG ASSAULT",130372028,"02/06/2013","1005 LEE ST SW",402,"Oakland City","S",33.72724,-84.41795
"9688",235255,235254,"LARCENY-FROM VEHICLE",132210025,"08/09/2013","608 BELLEMEADE AVE NW",207,"Berkeley Park","D",33.80017,-84.40808
"9689",255443,255442,"BURGLARY-RESIDENCE",122582507,"09/14/2012","1999 BENT CREEK WAY SW",410,"Campbellton Road","R",33.70087,-84.46574
"9690",179536,179535,"AGG ASSAULT",111690168,"06/18/2011","1073 COLEMAN ST",302,"Pittsburgh","V",33.72558,-84.40416
"9691",36904,36903,"ROBBERY-PEDESTRIAN",123100196,"11/05/2012","3109 RENAISSANCE WAY NE",603,"Old Fourth Ward","M",33.76632,-84.37856
"9692",26395,26394,"LARCENY-FROM VEHICLE",110251012,"01/25/2011","1160 MOORES MILL RD NW",201,"Brandon","C",33.83134,-84.42412
"9693",103600,103599,"LARCENY-FROM VEHICLE",150361679,"02/05/2015","1000 MARIETTA ST NW",504,"Marietta Street Artery","E",33.77914,-84.41116
"9694",256581,256580,"AUTO THEFT",122460689,"09/02/2012","141 WALNUT ST SW",101,"Atlanta University Center","T",33.75071,-84.40676
"9695",14890,14889,"LARCENY-FROM VEHICLE",153002106,"10/27/2015","250 GEORGIA AVE SE @GA HILL",605,"Grant Park","W",33.73682,-84.37945
"9696",119100,119099,"AGG ASSAULT",130802648,"03/21/2013","1400 DONNELLY AVE SW",402,"West End","T",33.73586,-84.43137
"9697",237100,237099,"LARCENY-FROM VEHICLE",142332938,"08/21/2014","396 BROWNLEE RD SW",406,"","I",33.74635,-84.49705
"9698",199599,199598,"LARCENY-FROM VEHICLE",102070857,"07/26/2010","1745 PEACHTREE ST NE",207,"Brookwood Hills","E",33.8018,-84.39187
"9699",36670,36669,"AUTO THEFT",123121950,"11/07/2012","537 MCWILLIAMS RD SE",310,"Browns Mill Park","Z",33.68861,-84.37146
"9700",24887,24886,"BURGLARY-NONRES",100110425,"01/11/2010","1380 MARIETTA BLVD NW",203,"Hills Park","D",33.79276,-84.43082
"9701",65667,65666,"LARCENY-NON VEHICLE",103650932,"12/31/2010","1782 CHESHIRE BRIDGE RD NE",212,"Morningside/Lenox Park","F",33.8088,-84.36428
"9702",157814,157813,"LARCENY-FROM VEHICLE",111232249,"05/03/2011","2809 PEACHTREE RD NE;",206,"Garden Hills","B",33.83157,-84.38498
"9703",146298,146297,"BURGLARY-RESIDENCE",150911698,"04/01/2015","878 PEACHTREE ST NE",505,"Midtown","E",33.7788,-84.38438
"9704",240281,240280,"LARCENY-NON VEHICLE",152282747,"08/16/2015","98 ANDERSON AVE NW @APS KIPP COLLEGIATE",108,"Dixie Hills","J",33.75633,-84.45114
"9705",225927,225926,"LARCENY-NON VEHICLE",102220832,"08/10/2010","600 W PEACHTREE ST NW",509,"Downtown","M",33.77081,-84.3879
"9706",76889,76888,"AUTO THEFT",133350333,"12/01/2013","1073 HOLLYWOOD RD NW",110,"Almond Park","G",33.78421,-84.46026
"9707",122302,122301,"LARCENY-FROM VEHICLE",140691198,"03/10/2014","135 W WIEUCA RD NW @CHASTAIN CITY PARK",202,"Chastain Park","A",33.87589,-84.39202
"9708",183607,183606,"BURGLARY-RESIDENCE",121602105,"06/08/2012","1371 KIMBERLY WAY SW",412,"Ashley Courts","P",33.71771,-84.52315
"9709",189568,189567,"LARCENY-NON VEHICLE",141572132,"06/06/2014","1247 JOSEPH E BOONE BLVD NW",106,"Bankhead","K",33.76361,-84.42842
"9710",164536,164535,"LARCENY-FROM VEHICLE",141450949,"05/25/2014","130 ARIZONA AVE NE",609,"Edgewood","O",33.75775,-84.33144
"9711",170450,170449,"LARCENY-NON VEHICLE",161370726,"05/16/2016","609 VIRGINIA AVE NE",601,"Virginia Highland","F",33.7813,-84.36584
"9712",223201,223200,"AGG ASSAULT",91850682,"07/04/2009","907 STONEWALL DR SE",308,"Leila Valley","Z",33.69109,-84.35966
"9713",161208,161207,"LARCENY-NON VEHICLE",131500960,"05/30/2013","3112 PEIDMONT RD",206,"Buckhead Village","B",33.84088,-84.37057
"9714",5395,5394,"LARCENY-NON VEHICLE",112830104,"10/10/2011","2228 ARBOR GATES DR NE",210,"Pine Hills","B",33.82716,-84.35879
"9715",125930,125929,"LARCENY-NON VEHICLE",160813100,"03/21/2016","2020 BOLTON RD NW",203,"Riverside","D",33.81125,-84.47594
"9716",183097,183096,"LARCENY-NON VEHICLE",121651256,"06/13/2012","3412 LANDINGS SOUTH DR SW",414,"Ben Hill","P",33.66414,-84.52157
"9717",180432,180431,"AGG ASSAULT",111612115,"06/10/2011","1744 MADRONA ST NW",107,"Grove Park","J",33.77036,-84.44412
"9718",19781,19780,"LARCENY-FROM VEHICLE",162761482,"10/02/2016","303 PARKWAY DR NE @ATLANTA MEDICAL CEN",604,"Old Fourth Ward","M",33.76272,-84.37406
"9719",20837,20836,"AGG ASSAULT",92962321,"10/23/2009","253 AUBURN AVE SE",510,"Downtown","M",33.75544,-84.37931
"9720",45495,45494,"LARCENY-NON VEHICLE",163271681,"11/22/2016","1044 FAYETTEVILLE RD SE",612,"East Atlanta","W",33.72577,-84.32276
"9721",231065,231064,"AUTO THEFT",122362094,"08/23/2012","662 W PEACHTREE ST NW",505,"Midtown","E",33.77288,-84.38777
"9722",87424,87423,"LARCENY-FROM VEHICLE",93410284,"12/07/2009","152 LUCKIE ST NW",508,"Downtown","M",33.75869,-84.39147
"9723",30215,30214,"AGG ASSAULT",103180505,"11/14/2010","I-20 WB RAMP SE / MORELAND AVE SE",606,"Reynoldstown","N",33.74606,-84.34923
"9724",32000,31999,"BURGLARY-RESIDENCE",113311652,"11/27/2011","1424 HARTFORD AVE SW",301,"Capitol View","X",33.71598,-84.41689
"9725",214895,214894,"AGG ASSAULT",152101357,"07/29/2015","490 GLENN ST SW",303,"Mechanicsville","V",33.73805,-84.40262
"9726",217897,217896,"LARCENY-FROM VEHICLE",162081989,"07/26/2016","1676 CHILDRESS DR SW",409,"Southwest","R",33.71023,-84.49019
"9727",239703,239702,"LARCENY-NON VEHICLE",152351037,"08/23/2015","835 MARTIN L KING JR DR NW",102,"Vine City","L",33.75504,-84.41457
"9728",167344,167343,"LARCENY-FROM VEHICLE",151420411,"05/22/2015","513 EDGEWOOD AVE SE",604,"Old Fourth Ward","M",33.75411,-84.37077
"9729",141797,141796,"LARCENY-FROM VEHICLE",141182572,"04/28/2014","3850 STONE RD SW",413,"","P",33.68437,-84.51105
"9730",261708,261707,"ROBBERY-PEDESTRIAN",142491681,"09/06/2014","1090 HOLLYWOOD RD NW",109,"Almond Park","G",33.78452,-84.46156
"9731",1952,1951,"AUTO THEFT",102872015,"10/14/2010","1720 MLK JR DR",104,"Mozley Park","K",33.75095,-84.44404
"9732",181060,181059,"BURGLARY-RESIDENCE",111541390,"06/03/2011","395 WESTCHESTER BLVD NW",107,"Grove Park","J",33.76601,-84.4537
"9733",177923,177922,"LARCENY-NON VEHICLE",101541939,"06/03/2010","4334 TOWN COMMONS CIR",209,"Brookhaven","B",33.87517,-84.35357
"9734",63899,63898,"AUTO THEFT",93200896,"11/16/2009","3330 MARTIN L. KING JR. DRIVE",407,"Adamsville","H",33.7543,-84.49745
"9735",103400,103399,"ROBBERY-PEDESTRIAN",150390295,"02/08/2015","215 FORSYTH ST SW",512,"Downtown","M",33.74892,-84.3968
"9736",40672,40671,"ROBBERY-RESIDENCE",143241926,"11/20/2014","243 FLORIDA AVE SW",405,"Florida Heights","I",33.74881,-84.46375
"9737",14924,14923,"LARCENY-FROM VEHICLE",153003451,"10/27/2015","71 SHERIDAN DR NE",206,"Garden Hills","B",33.83188,-84.38178
"9738",183398,183397,"AUTO THEFT",121620900,"06/10/2012","901 BOLTON RD NW",114,"Bankhead/Bolton","H",33.77948,-84.49901
"9739",19856,19855,"ROBBERY-PEDESTRIAN",162750569,"10/01/2016","476 PEACHTREE ST NE",509,"Downtown","M",33.76764,-84.38524
"9740",265192,265191,"LARCENY-FROM VEHICLE",162710690,"09/27/2016","1075 PEACHTREE ST NE",503,"Midtown","E",33.78363,-84.38295
"9741",224339,224338,"ROBBERY-PEDESTRIAN",102360277,"08/24/2010","1285 JOSEPH E BOONE BLVD NW",106,"Bankhead","K",33.76368,-84.42962
"9742",83509,83508,"LARCENY-FROM VEHICLE",163521049,"12/17/2016","495 CLAIRE DR NE",608,"Lake Claire","N",33.76773,-84.32344
"9743",32933,32932,"LARCENY-FROM VEHICLE",113211793,"11/17/2011","3391 PEACHTREE RD NE",210,"Lenox","B",33.84886,-84.36448
"9744",156489,156488,"LARCENY-FROM VEHICLE",111351413,"05/15/2011","3377 PEACHTREE RD NE",210,"Lenox","B",33.84779,-84.36633
"9745",852,851,"AUTO THEFT",102970689,"10/24/2010","950 W MARIETTA ST NW",106,"Knight Park/Howell Station","K",33.78374,-84.41819
"9746",240835,240834,"LARCENY-FROM VEHICLE",152222735,"08/10/2015","841 OAK ST SW",401,"West End","T",33.74074,-84.41564
"9747",62919,62918,"BURGLARY-RESIDENCE",93280776,"11/24/2009","1571 WILLIS ST",105,"West Lake","J",33.75901,-84.43847
"9748",137465,137464,"LARCENY-FROM VEHICLE",121101730,"04/19/2012","1000 NEW TOWN CIR SE",308,"Thomasville Heights","Z",33.70764,-84.36005
"9749",165818,165817,"LARCENY-NON VEHICLE",141292384,"05/09/2014","1925 PEACHTREE RD NE",207,"Brookwood Hills","E",33.80733,-84.39345
"9750",48914,48913,"AUTO THEFT",120100775,"01/10/2012","995 SPARKS ST SW",402,"Oakland City","S",33.72662,-84.4203
"9751",179937,179936,"LARCENY-FROM VEHICLE",111661572,"06/15/2011","1160 EUCLID AVE NE",602,"Inman Park","N",33.76543,-84.34965
"9752",10817,10816,"LARCENY-NON VEHICLE",132861759,"10/13/2013","661 DILL AVE SW",301,"Capitol View","X",33.71862,-84.40941
"9753",257036,257035,"LARCENY-FROM VEHICLE",132712848,"09/28/2013","582 TRABERT AVE NW",207,"Loring Heights","E",33.79373,-84.40695
"9754",218744,218743,"LARCENY-FROM VEHICLE",161981492,"07/16/2016","656 FERRIS ST SW",404,"Westwood Terrace","I",33.73716,-84.45359
"9755",233742,233741,"LARCENY-FROM VEHICLE",132382412,"08/26/2013","1025 HOWELL MILL RD",501,"Home Park","E",33.78287,-84.41164
"9756",43143,43142,"LARCENY-FROM VEHICLE",153260280,"11/22/2015","800 MARIETTA ST NW",504,"Marietta Street Artery","E",33.77381,-84.40575
"9757",50528,50527,"LARCENY-NON VEHICLE",130241857,"01/24/2013","999 PEACHTREE",503,"Midtown","E",33.78111,-84.3837
"9758",250111,250110,"AUTO THEFT",102510514,"09/08/2010","288 HARPER RD SE",310,"Lakewood","Z",33.69725,-84.3796
"9759",49485,49484,"LARCENY-NON VEHICLE",120051372,"01/05/2012","2045 DONALD LEE HOLLOWELL PKWY NW",107,"Grove Park","J",33.7774,-84.45214
"9760",119198,119197,"LARCENY-NON VEHICLE",130781404,"03/19/2013","19 JOSEPH E LOWERY BLVD NW",102,"Vine City","L",33.75522,-84.41743
"9761",25366,25365,"BURGLARY-RESIDENCE",100061521,"01/06/2010","4102 ALEXANDER CIR NE",209,"North Buckhead","B",33.85515,-84.36518
"9762",176690,176689,"LARCENY-NON VEHICLE",101661701,"06/15/2010","2220 CAMPBELLTON RD SW",410,"Campbellton Road","R",33.7044,-84.46144
"9763",21844,21843,"LARCENY-FROM VEHICLE",92860532,"10/13/2009","2788 FORREST HILLS DR SW",311,"Hammond Park","X",33.67892,-84.39898
"9764",177503,177502,"ROBBERY-PEDESTRIAN",101580661,"06/07/2010","2131 BARGE RD SW",412,"Ben Hill Acres","P",33.69645,-84.50682
"9765",114706,114705,"LARCENY-NON VEHICLE",110720387,"03/13/2011","1400 NORTHSIDE DR NW",207,"Berkeley Park","D",33.79289,-84.40821
"9766",79964,79963,"AGG ASSAULT",153652105,"12/31/2015","418 FULTON ST SW",303,"Mechanicsville","V",33.74187,-84.402
"9767",33516,33515,"ROBBERY-COMMERCIAL",113162013,"11/12/2011","1145 GLENWOOD AVE SE",607,"Ormewood Park","W",33.74028,-84.34969
"9768",148110,148109,"LARCENY-FROM VEHICLE",160970615,"04/06/2016","1762 HADLOCK ST SW   ",408,"","R",33.70727,-84.44605
"9769",12009,12008,"BURGLARY-RESIDENCE",143031325,"10/30/2014","2399 PARKLAND DR NE",211,"Lindbergh/Morosgo","B",33.8201,-84.36481
"9770",133610,133609,"BURGLARY-RESIDENCE",111180935,"04/28/2011","1287 REDFORD DR SE",308,"Rebel Valley Forest","Z",33.68679,-84.35394
"9771",185417,185416,"LARCENY-FROM VEHICLE",131700007,"06/19/2013","1352 WILLOW TRL SW",408,"Venetian Hills","S",33.71839,-84.43957
"9772",158851,158850,"AGG ASSAULT",121451244,"05/24/2012","930 SELLS AVE SW",104,"Harris Chiles","T",33.74532,-84.41839
"9773",119288,119287,"AUTO THEFT",130770550,"03/18/2013","1164 ALTA AVE NE",602,"Inman Park","N",33.76084,-84.34997
"9774",199337,199336,"ROBBERY-PEDESTRIAN",102090193,"07/28/2010","1321 GLENWOOD AVE SE / FLAT SHOALS AVE SE",612,"East Atlanta","W",33.74014,-84.34537
"9775",209437,209436,"LARCENY-FROM VEHICLE",132062494,"07/25/2013","844 HALL ST NW",109,"Center Hill","J",33.77805,-84.46615
"9776",104957,104956,"LARCENY-NON VEHICLE",160462511,"02/15/2016","2745 OLD HAPEVILLE RD SW @SUMMERDALE COMMONS    ",311,"Glenrose Heights","Z",33.68009,-84.3942
"9777",59682,59681,"ROBBERY-PEDESTRIAN",160061586,"01/06/2016","JOSEPH E LOWERY BLVD SW / FAIR ST SW",104,"Atlanta University Center","T",33.74907,-84.41752
"9778",179760,179759,"BURGLARY-RESIDENCE",111681311,"06/17/2011","23 GOULD ST SE",307,"Lakewood Heights","Y",33.70683,-84.37756
"9779",234797,234796,"LARCENY-FROM VEHICLE",132271788,"08/15/2013","123 MARIETTA ST NW",508,"Downtown","M",33.75767,-84.39266
"9780",138591,138590,"LARCENY-FROM VEHICLE",120960716,"04/05/2012","1710 CHATTAHOOCHEE AVE NW",203,"Bolton","D",33.81453,-84.44501
"9781",257798,257797,"ROBBERY-PEDESTRIAN",132621426,"09/19/2013","2959 CAMPBELLTON RD SW",409,"Southwest","R",33.69731,-84.48504
"9782",263107,263106,"LARCENY-FROM VEHICLE",152640025,"09/21/2015","797 INMAN MEWS DR NE",602,"Inman Park","N",33.75411,-84.36147
"9783",260350,260349,"BURGLARY-RESIDENCE",142651814,"09/22/2014","2340 VENETIAN DR SW",409,"Adams Park","R",33.71973,-84.46618
"9784",47838,47837,"AUTO THEFT",120211905,"01/23/2012","2114 MARTIN LUTHER KING JR DR",405,"Florida Heights","I",33.75023,-84.45704
"9785",97832,97831,"LARCENY-NON VEHICLE",120332298,"02/02/2012","2480 ARNO DR NW",111,"Carver Hills","G",33.79897,-84.46929
"9786",70725,70724,"LARCENY-FROM VEHICLE",113421213,"12/08/2011","875 HANK AARON DR SW",304,"Peoplestown","V",33.73065,-84.38805
"9787",85254,85253,"BURGLARY-RESIDENCE",93620870,"12/28/2009","107 BISBEE AVE SE",305,"South Atlanta","Y",33.71645,-84.38465
"9788",121810,121809,"LARCENY-FROM VEHICLE",140760978,"03/17/2014","1805 JONESBORO RD SE",307,"Lakewood Heights","Y",33.70471,-84.37885
"9789",25253,25252,"BURGLARY-RESIDENCE",100070960,"01/07/2010","1534 VENETIAN DR SW",408,"Venetian Hills","S",33.71438,-84.43884
"9790",253416,253415,"LARCENY-FROM VEHICLE",112492267,"09/06/2011","563 MEMORIAL DRIVE SE",605,"Grant Park","W",33.7464,-84.36911
"9791",8669,8668,"BURGLARY-RESIDENCE",122812146,"10/07/2012","3540 N CAMP CREEK PKWY SW",414,"","P",33.67051,-84.50299
"9792",93949,93948,"AGG ASSAULT",110580798,"02/27/2011","1652 WELLSWOOD DR SE",607,"Custer/McDonough/Guice","W",33.70946,-84.3558
"9793",268039,268038,"LARCENY-FROM VEHICLE",92691549,"09/26/2009","1000 NORTHSIDE DR NW",501,"Home Park","E",33.78196,-84.40835
"9794",51755,51754,"BURGLARY-RESIDENCE",130111523,"01/11/2013","114 HOLIDAY AVE ",606,"Reynoldstown","N",33.75666,-84.35072
"9795",120418,120417,"LARCENY-NON VEHICLE",130631231,"03/04/2013","850 OAK ST SW",401,"West End","T",33.74057,-84.4168
"9796",200094,200093,"LARCENY-FROM VEHICLE",102021524,"07/21/2010","15 WALL ST SE",511,"Downtown","M",33.75359,-84.38986
"9797",92986,92985,"AUTO THEFT",100431543,"02/12/2010","1860 MEMORIAL DR SE",610,"Kirkwood","O",33.74774,-84.32665
"9798",53118,53117,"AUTO THEFT",140261951,"01/26/2014","806 RALPH DAVID ABERNATHY BLVD SW",401,"West End","T",33.73824,-84.41408
"9799",17798,17797,"LARCENY-FROM VEHICLE",162980670,"10/24/2016","1176 CHATTAHOOCHEE AVE NW",203,"Blandtown","D",33.80058,-84.42561
"9800",706,705,"AUTO THEFT",102980500,"10/25/2010","898 BEECHER ST SW",401,"West End","T",33.7332,-84.41722
"9801",224571,224570,"LARCENY-FROM VEHICLE",102350428,"08/23/2010","262 ESTORIA ST SE",606,"Cabbagetown","N",33.74736,-84.36297
"9802",127027,127026,"LARCENY-FROM VEHICLE",160650564,"03/05/2016","2115 FAULKNER",212,"Lindridge/Martin Manor","F",33.81215,-84.35766
"9803",191305,191304,"LARCENY-NON VEHICLE",151680893,"06/17/2015","162 CHAPPELL RD NW",105,"Hunter Hills","K",33.75918,-84.43368
"9804",84901,84900,"AUTO THEFT",93650860,"12/31/2009","508 MAIN ST NE",211,"Lindbergh/Morosgo","B",33.8227,-84.37056
"9805",70097,70096,"LARCENY-FROM VEHICLE",113490793,"12/15/2011","2746 VINEYARDS DR. SE",312,"Rosedale Heights","Z",33.67974,-84.36857
"9806",36780,36779,"LARCENY-NON VEHICLE",123111348,"11/06/2012","2134 MAIN ST NW",203,"Riverside","D",33.81394,-84.4743
"9807",91718,91717,"AUTO THEFT",90010350,"01/01/2009","585 MCWILLIAMS RD SE",310,"Browns Mill Park","Z",33.68869,-84.36881
"9808",10405,10404,"AUTO THEFT",132912767,"10/18/2013","450 STONEWALL ST SW",507,"Castleberry Hill","M",33.74942,-84.40228
"9809",16532,16531,"LARCENY-NON VEHICLE",152821200,"10/09/2015","3660 MARTIN L KING JR DR SW",407,"Adamsville","H",33.76217,-84.50865
"9810",16144,16143,"LARCENY-FROM VEHICLE",152861866,"10/13/2015","1332 METROPOLITAN PKWY SW",301,"Capitol View Manor","X",33.71854,-84.40774
"9811",143051,143050,"BURGLARY-RESIDENCE",141042503,"04/14/2014","1488 AVON AVE SW",403,"Venetian Hills","S",33.72226,-84.43666
"9812",125295,125294,"LARCENY-FROM VEHICLE",160900888,"03/30/2016","3833 PRINCETON LAKES CT SW",414,"Princeton Lakes","P",33.65738,-84.51309
"9813",100661,100660,"LARCENY-FROM VEHICLE",140510993,"02/20/2014","984 STOVALL BLVD NE",209,"Brookhaven","B",33.86167,-84.35481
"9814",47631,47630,"LARCENY-NON VEHICLE",120251661,"01/25/2012","1241 MORELAND AVE SE",607,"Woodland Hills","W",33.72055,-84.35045
"9815",217769,217768,"LARCENY-FROM VEHICLE",162090448,"07/27/2016","311 SCOTT ST SW",406,"","I",33.74956,-84.49595
"9816",40842,40841,"BURGLARY-RESIDENCE",143221512,"11/18/2014","220 26TH ST NW",207,"Brookwood","E",33.80312,-84.4011
"9817",64291,64290,"BURGLARY-RESIDENCE",93161192,"11/12/2009","1731 PRYOR RD SW;",307,"Betmar LaVilla","Y",33.7084,-84.39506
"9818",77997,77996,"BURGLARY-NONRES",143530201,"12/19/2014","554 DEERING RD NW",207,"Loring Heights","E",33.79581,-84.40645
"9819",253639,253638,"AGG ASSAULT",112460458,"09/03/2011","2001 SYLVAN RD SW",306,"Sylvan Hills","X",33.6977,-84.41832
"9820",263320,263319,"LARCENY-FROM VEHICLE",152611569,"09/18/2015","1059 OGELTHORPE AVE SW ",402,"West End","T",33.73588,-84.42236
"9821",144417,144416,"BURGLARY-RESIDENCE",151161063,"04/26/2015","1955 BROWNS MILL RD SE",307,"Lakewood Heights","Y",33.70053,-84.37604
"9822",83050,83049,"LARCENY-FROM VEHICLE",163572249,"12/22/2016","3580 CAMPBELLTON RD SW",413,"","P",33.6899,-84.50584
"9823",177494,177493,"BURGLARY-RESIDENCE",101580540,"06/07/2010","876 OGLETHORPE AVE SW",401,"West End","T",33.73563,-84.41644
